Date,Product_Name,Category,Region,Units_Sold,Revenue,Cost,Profit,Customer_Segment,Discount
2024-03-01,Running Shoes,Sports,Central,3,684.29,410.57,273.72,Business,0.0
2024-03-01,Tennis Racket,Sports,East,7,559.51,335.71,223.8,Business,0.0
2024-03-01,Headphones,Electronics,North,5,2330.77,1997.8,332.97,Business,0.3
2024-03-01,Cushion,Home & Garden,West,1,203.45,122.07,81.38,Enterprise,0.0
2024-03-01,Tennis Racket,Sports,Central,2,165.59,110.39,55.2,Consumer,0.1
2024-03-01,Yoga Mat,Sports,East,3,422.69,253.62,169.08,Consumer,0.0
2024-03-01,Dumbbells,Sports,North,1,35.68,21.41,14.27,Consumer,0.0
2024-03-01,Plant Pot,Home & Garden,South,2,584.93,501.37,83.56,Business,0.3
2024-03-01,Smartphone,Electronics,West,3,3218.97,1931.38,1287.59,Business,0.0
2024-03-01,Tablet,Electronics,North,3,1201.95,721.17,480.78,Consumer,0.0
2024-03-01,Tablet,Electronics,North,0,0.0,0.0,0.0,Enterprise,0.0
2024-03-01,Non-Fiction,Books,South,2,67.71,40.63,27.08,Consumer,0.0
2024-03-01,Shoes,Clothing,West,4,463.45,278.07,185.38,Enterprise,0.0
2024-03-01,Self-Help,Books,West,2,80.6,48.36,32.24,Business,0.0
2024-03-01,Dumbbells,Sports,South,1,194.9,116.94,77.96,Business,0.0
2024-03-01,Running Shoes,Sports,North,1,215.04,161.28,53.76,Business,0.2
2024-03-01,Biography,Books,Central,1,17.29,10.37,6.92,Business,0.0
2024-03-01,T-Shirt,Clothing,Central,2,90.62,54.37,36.25,Enterprise,0.0
2024-03-01,Sofa,Home & Garden,West,2,391.9,235.14,156.76,Enterprise,0.0
2024-03-01,Sofa,Home & Garden,East,3,976.94,586.17,390.78,Consumer,0.0
2024-03-01,Lamp,Home & Garden,South,1,263.79,158.27,105.51,Enterprise,0.0
2024-03-01,Sofa,Home & Garden,West,0,0.0,0.0,0.0,Consumer,0.2
2024-03-01,Lamp,Home & Garden,South,2,985.86,591.52,394.34,Business,0.0
2024-03-01,Dumbbells,Sports,South,2,65.0,39.0,26.0,Consumer,0.0
2024-03-01,Self-Help,Books,East,2,51.78,31.07,20.71,Business,0.0
2024-03-01,Coffee Table,Home & Garden,South,1,174.0,130.5,43.5,Enterprise,0.2
2024-03-01,Biography,Books,South,2,97.81,58.69,39.12,Business,0.0
2024-03-01,Coffee Table,Home & Garden,East,5,2384.82,1430.89,953.93,Enterprise,0.0
2024-03-01,Shoes,Clothing,West,2,109.34,65.6,43.74,Consumer,0.0
2024-03-01,Lamp,Home & Garden,Central,3,1336.03,890.69,445.34,Business,0.1
2024-03-01,Headphones,Electronics,West,3,1073.89,644.34,429.56,Consumer,0.0
2024-03-01,Laptop,Electronics,East,1,897.17,672.87,224.29,Consumer,0.2
2024-03-01,Non-Fiction,Books,East,1,12.6,7.56,5.04,Business,0.0
2024-03-01,Lamp,Home & Garden,Central,3,1075.18,716.79,358.39,Consumer,0.1
2024-03-02,Biography,Books,South,5,134.48,89.65,44.83,Business,0.1
2024-03-02,Smartphone,Electronics,West,3,2232.36,1339.42,892.94,Consumer,0.0
2024-03-02,T-Shirt,Clothing,North,1,79.01,59.26,19.75,Consumer,0.2
2024-03-02,Dress,Clothing,North,2,344.15,206.49,137.66,Business,0.0
2024-03-02,T-Shirt,Clothing,North,1,130.54,97.9,32.63,Consumer,0.2
2024-03-02,Coffee Table,Home & Garden,Central,1,401.99,241.2,160.8,Enterprise,0.0
2024-03-02,Jeans,Clothing,East,3,522.67,348.45,174.22,Enterprise,0.1
2024-03-02,Coffee Table,Home & Garden,North,5,608.86,365.31,243.54,Consumer,0.0
2024-03-02,Self-Help,Books,North,1,21.85,13.11,8.74,Business,0.0
2024-03-02,Plant Pot,Home & Garden,North,2,485.95,364.46,121.49,Consumer,0.2
2024-03-02,Basketball,Sports,North,1,188.56,125.7,62.85,Consumer,0.1
2024-03-02,Yoga Mat,Sports,East,1,244.54,146.73,97.82,Business,0.0
2024-03-02,Laptop,Electronics,Central,1,1088.86,653.32,435.54,Enterprise,0.0
2024-03-02,T-Shirt,Clothing,South,2,185.92,111.55,74.37,Consumer,0.0
2024-03-02,Tablet,Electronics,South,1,885.36,531.22,354.15,Enterprise,0.0
2024-03-02,Shoes,Clothing,North,2,104.13,62.48,41.65,Consumer,0.0
2024-03-02,Cookbook,Books,North,3,121.43,72.86,48.57,Business,0.0
2024-03-02,Shoes,Clothing,North,3,139.36,83.62,55.74,Consumer,0.0
2024-03-02,Yoga Mat,Sports,West,1,139.95,93.3,46.65,Consumer,0.1
2024-03-02,Fiction,Books,East,2,79.98,47.99,31.99,Enterprise,0.0
2024-03-02,Sofa,Home & Garden,South,5,1578.65,947.19,631.46,Business,0.0
2024-03-02,Headphones,Electronics,North,1,908.76,605.84,302.92,Enterprise,0.1
2024-03-02,Fiction,Books,Central,1,18.13,10.88,7.25,Consumer,0.0
2024-03-02,Biography,Books,Central,1,46.86,28.11,18.74,Enterprise,0.0
2024-03-02,Jacket,Clothing,West,1,124.77,74.86,49.91,Business,0.0
2024-03-02,Headphones,Electronics,West,1,656.34,562.58,93.76,Enterprise,0.3
2024-03-02,Plant Pot,Home & Garden,East,2,326.96,196.18,130.79,Enterprise,0.0
2024-03-02,Yoga Mat,Sports,North,2,62.18,37.31,24.87,Enterprise,0.0
2024-03-02,Non-Fiction,Books,North,3,127.31,76.38,50.92,Enterprise,0.0
2024-03-02,Jacket,Clothing,North,3,587.85,352.71,235.14,Enterprise,0.0
2024-03-03,Tennis Racket,Sports,South,5,1035.5,690.33,345.17,Consumer,0.1
2024-03-03,T-Shirt,Clothing,South,1,82.67,49.6,33.07,Business,0.0
2024-03-03,Laptop,Electronics,North,4,2057.1,1542.82,514.27,Enterprise,0.2
2024-03-03,Cookbook,Books,South,3,64.2,42.8,21.4,Enterprise,0.1
2024-03-03,Shoes,Clothing,East,1,160.7,96.42,64.28,Enterprise,0.0
2024-03-03,Cookbook,Books,South,3,127.91,76.75,51.17,Enterprise,0.0
2024-03-03,Jacket,Clothing,West,3,396.84,238.1,158.73,Consumer,0.0
2024-03-03,Cushion,Home & Garden,South,8,2140.71,1284.43,856.28,Enterprise,0.0
2024-03-03,Coffee Table,Home & Garden,West,0,0.0,0.0,0.0,Enterprise,0.3
2024-03-03,Jacket,Clothing,North,2,128.76,96.57,32.19,Business,0.2
2024-03-03,Basketball,Sports,North,1,196.07,168.06,28.01,Enterprise,0.3
2024-03-03,Cookbook,Books,North,1,29.01,17.4,11.6,Business,0.0
2024-03-03,Laptop,Electronics,West,2,1472.59,883.55,589.03,Consumer,0.0
2024-03-03,Shoes,Clothing,Central,2,42.94,25.76,17.18,Consumer,0.0
2024-03-03,Tablet,Electronics,East,2,1164.51,776.34,388.17,Business,0.1
2024-03-03,Fiction,Books,South,3,89.64,59.76,29.88,Consumer,0.1
2024-03-03,Cushion,Home & Garden,South,4,1811.4,1086.84,724.56,Consumer,0.0
2024-03-03,Smartwatch,Electronics,Central,5,3655.57,2193.34,1462.23,Consumer,0.0
2024-03-03,Jacket,Clothing,South,2,264.31,158.58,105.72,Enterprise,0.0
2024-03-03,Cushion,Home & Garden,North,2,389.59,233.76,155.84,Consumer,0.0
2024-03-03,Lamp,Home & Garden,East,3,987.46,740.59,246.86,Consumer,0.2
2024-03-03,Jacket,Clothing,East,1,80.69,48.41,32.27,Enterprise,0.0
2024-03-03,Smartphone,Electronics,North,4,2758.49,1655.09,1103.4,Business,0.0
2024-03-03,Lamp,Home & Garden,North,2,468.46,281.08,187.38,Enterprise,0.0
2024-03-03,Tablet,Electronics,South,7,3929.76,2619.84,1309.92,Enterprise,0.1
2024-03-03,Plant Pot,Home & Garden,West,3,965.03,827.17,137.86,Enterprise,0.3
2024-03-03,Coffee Table,Home & Garden,South,2,756.63,567.47,189.16,Business,0.2
2024-03-03,Smartwatch,Electronics,East,3,2589.52,1942.14,647.38,Business,0.2
2024-03-03,Non-Fiction,Books,North,2,43.34,37.15,6.19,Enterprise,0.3
2024-03-03,Self-Help,Books,East,3,33.97,20.38,13.59,Business,0.0
2024-03-03,Yoga Mat,Sports,East,2,427.97,256.78,171.19,Enterprise,0.0
2024-03-03,Fiction,Books,North,1,35.92,21.55,14.37,Business,0.0
2024-03-03,Lamp,Home & Garden,North,6,1631.79,979.07,652.71,Enterprise,0.0
2024-03-03,Fiction,Books,South,3,82.53,70.74,11.79,Consumer,0.3
2024-03-03,Dress,Clothing,South,2,321.33,192.8,128.53,Consumer,0.0
2024-03-03,Smartwatch,Electronics,West,3,2560.49,1536.29,1024.2,Consumer,0.0
2024-03-03,Self-Help,Books,West,1,17.93,13.45,4.48,Business,0.2
2024-03-03,Plant Pot,Home & Garden,East,2,899.46,599.64,299.82,Enterprise,0.1
2024-03-03,Dress,Clothing,North,2,358.61,215.17,143.45,Business,0.0
2024-03-03,Dumbbells,Sports,South,2,326.73,196.04,130.69,Consumer,0.0
2024-03-03,Lamp,Home & Garden,Central,4,404.49,303.37,101.12,Consumer,0.2
2024-03-03,Jacket,Clothing,South,6,294.59,196.39,98.2,Enterprise,0.1
2024-03-03,Running Shoes,Sports,South,3,372.88,223.73,149.15,Enterprise,0.0
2024-03-03,Basketball,Sports,West,2,107.78,64.67,43.11,Consumer,0.0
2024-03-03,Tablet,Electronics,Central,1,342.71,228.47,114.24,Consumer,0.1
2024-03-03,Tennis Racket,Sports,South,3,593.74,356.24,237.5,Enterprise,0.0
2024-03-03,Non-Fiction,Books,West,5,93.26,69.95,23.32,Consumer,0.2
2024-03-04,Lamp,Home & Garden,South,3,532.68,319.61,213.07,Business,0.0
2024-03-04,Dress,Clothing,South,4,645.8,387.48,258.32,Business,0.0
2024-03-04,Dumbbells,Sports,West,3,593.46,356.08,237.39,Consumer,0.0
2024-03-04,Smartphone,Electronics,South,2,1992.39,1195.44,796.96,Business,0.0
2024-03-04,Self-Help,Books,North,2,21.06,12.64,8.43,Enterprise,0.0
2024-03-04,Tennis Racket,Sports,North,3,426.07,255.64,170.43,Enterprise,0.0
2024-03-04,Dress,Clothing,South,2,329.98,197.99,131.99,Consumer,0.0
2024-03-04,Cushion,Home & Garden,North,2,234.42,140.65,93.77,Enterprise,0.0
2024-03-04,Basketball,Sports,East,1,247.67,148.6,99.07,Consumer,0.0
2024-03-04,Smartwatch,Electronics,South,3,1786.9,1191.27,595.63,Business,0.1
2024-03-04,Yoga Mat,Sports,East,4,996.57,664.38,332.19,Enterprise,0.1
2024-03-04,Shoes,Clothing,East,0,0.0,0.0,0.0,Consumer,0.0
2024-03-04,Yoga Mat,Sports,South,1,124.76,83.17,41.59,Business,0.1
2024-03-04,Fiction,Books,East,1,47.62,28.57,19.05,Enterprise,0.0
2024-03-04,Fiction,Books,East,2,46.56,27.94,18.63,Enterprise,0.0
2024-03-04,Lamp,Home & Garden,North,5,1895.73,1137.44,758.29,Business,0.0
2024-03-04,Basketball,Sports,East,4,403.3,241.98,161.32,Consumer,0.0
2024-03-04,Laptop,Electronics,South,2,859.83,573.22,286.61,Business,0.1
2024-03-04,Smartphone,Electronics,South,1,538.03,322.82,215.21,Consumer,0.0
2024-03-04,Cookbook,Books,South,4,49.83,29.9,19.93,Consumer,0.0
2024-03-04,Tablet,Electronics,North,3,3488.81,2093.29,1395.52,Enterprise,0.0
2024-03-04,Tablet,Electronics,North,6,3758.81,2505.87,1252.94,Enterprise,0.1
2024-03-04,Fiction,Books,East,3,37.5,22.5,15.0,Consumer,0.0
2024-03-04,Headphones,Electronics,South,4,4068.78,2441.27,1627.51,Business,0.0
2024-03-04,Running Shoes,Sports,West,2,465.82,310.55,155.27,Consumer,0.1
2024-03-04,Running Shoes,Sports,Central,1,252.75,151.65,101.1,Consumer,0.0
2024-03-04,Smartwatch,Electronics,Central,1,721.81,618.69,103.12,Consumer,0.3
2024-03-04,Laptop,Electronics,North,4,2499.93,1499.96,999.97,Enterprise,0.0
2024-03-04,Yoga Mat,Sports,South,1,74.29,44.57,29.71,Enterprise,0.0
2024-03-04,Dumbbells,Sports,North,1,145.9,97.27,48.63,Enterprise,0.1
2024-03-04,T-Shirt,Clothing,South,2,312.82,208.54,104.27,Consumer,0.1
2024-03-04,Jacket,Clothing,East,2,64.56,55.34,9.22,Enterprise,0.3
2024-03-04,Dress,Clothing,Central,3,533.05,319.83,213.22,Business,0.0
2024-03-04,Headphones,Electronics,East,3,2243.59,1346.15,897.44,Consumer,0.0
2024-03-04,Plant Pot,Home & Garden,West,2,667.17,400.3,266.87,Enterprise,0.0
2024-03-04,Tablet,Electronics,North,4,1800.6,1080.36,720.24,Consumer,0.0
2024-03-04,Basketball,Sports,East,6,654.78,436.52,218.26,Consumer,0.1
2024-03-04,Jacket,Clothing,West,3,228.54,137.12,91.42,Enterprise,0.0
2024-03-04,Jacket,Clothing,South,0,0.0,0.0,0.0,Consumer,0.0
2024-03-04,Dumbbells,Sports,East,3,475.83,407.86,67.98,Consumer,0.3
2024-03-04,Tennis Racket,Sports,North,1,38.23,25.48,12.74,Business,0.1
2024-03-04,T-Shirt,Clothing,North,2,127.76,76.66,51.1,Enterprise,0.0
2024-03-04,Tennis Racket,Sports,East,1,63.98,38.39,25.59,Business,0.0
2024-03-04,Cushion,Home & Garden,South,4,1885.1,1131.06,754.04,Enterprise,0.0
2024-03-04,Yoga Mat,Sports,West,4,503.27,301.96,201.31,Enterprise,0.0
2024-03-04,Basketball,Sports,West,4,1073.58,715.72,357.86,Enterprise,0.1
2024-03-04,Dumbbells,Sports,South,3,864.96,518.98,345.99,Business,0.0
2024-03-04,Sofa,Home & Garden,Central,0,0.0,0.0,0.0,Business,0.0
2024-03-04,Lamp,Home & Garden,South,1,111.97,67.18,44.79,Consumer,0.0
2024-03-04,Dress,Clothing,East,4,633.39,422.26,211.13,Business,0.1
2024-03-04,Lamp,Home & Garden,East,5,1076.1,645.66,430.44,Enterprise,0.0
2024-03-04,Smartwatch,Electronics,East,1,484.48,290.69,193.79,Enterprise,0.0
2024-03-04,Fiction,Books,South,4,119.06,89.3,29.77,Enterprise,0.2
2024-03-04,Tablet,Electronics,West,2,1433.85,955.9,477.95,Business,0.1
2024-03-04,Cookbook,Books,South,2,29.18,21.89,7.3,Business,0.2
2024-03-04,Lamp,Home & Garden,Central,1,91.73,55.04,36.69,Business,0.0
2024-03-04,Self-Help,Books,East,4,51.79,44.39,7.4,Consumer,0.3
2024-03-05,Cushion,Home & Garden,South,3,376.23,250.82,125.41,Enterprise,0.1
2024-03-05,Biography,Books,East,3,130.5,78.3,52.2,Enterprise,0.0
2024-03-05,Lamp,Home & Garden,North,1,440.47,264.28,176.19,Enterprise,0.0
2024-03-05,Fiction,Books,South,4,88.26,52.96,35.31,Enterprise,0.0
2024-03-05,Yoga Mat,Sports,Central,1,232.39,139.44,92.96,Enterprise,0.0
2024-03-05,Dress,Clothing,South,2,340.88,204.53,136.35,Consumer,0.0
2024-03-05,Sofa,Home & Garden,South,3,1012.29,607.37,404.92,Enterprise,0.0
2024-03-05,Fiction,Books,East,2,60.9,36.54,24.36,Business,0.0
2024-03-05,Running Shoes,Sports,South,1,91.82,55.09,36.73,Enterprise,0.0
2024-03-05,Smartwatch,Electronics,North,2,530.25,397.69,132.56,Consumer,0.2
2024-03-05,Non-Fiction,Books,Central,2,57.19,34.31,22.88,Consumer,0.0
2024-03-05,Plant Pot,Home & Garden,North,3,734.54,489.69,244.85,Business,0.1
2024-03-05,Basketball,Sports,Central,2,54.95,41.21,13.74,Consumer,0.2
2024-03-05,Headphones,Electronics,South,1,898.06,538.83,359.22,Business,0.0
2024-03-05,Tennis Racket,Sports,North,2,379.13,284.34,94.78,Enterprise,0.2
2024-03-05,Headphones,Electronics,North,1,983.31,589.98,393.32,Business,0.0
2024-03-05,Dress,Clothing,South,3,207.44,155.58,51.86,Enterprise,0.2
2024-03-05,Headphones,Electronics,Central,4,3633.07,2179.84,1453.23,Business,0.0
2024-03-05,Running Shoes,Sports,West,2,162.73,122.05,40.68,Enterprise,0.2
2024-03-05,Dumbbells,Sports,East,3,707.8,530.85,176.95,Enterprise,0.2
2024-03-05,Biography,Books,Central,2,18.08,13.56,4.52,Enterprise,0.2
2024-03-05,Cookbook,Books,North,1,37.14,24.76,12.38,Business,0.1
2024-03-05,Basketball,Sports,South,5,296.33,222.25,74.08,Enterprise,0.2
2024-03-05,Coffee Table,Home & Garden,West,3,1179.59,884.69,294.9,Enterprise,0.2
2024-03-05,Laptop,Electronics,Central,2,1832.21,1374.16,458.05,Business,0.2
2024-03-05,Cushion,Home & Garden,East,1,448.16,268.9,179.27,Business,0.0
2024-03-05,Tennis Racket,Sports,West,2,587.19,352.31,234.87,Consumer,0.0
2024-03-05,Cookbook,Books,East,3,123.46,74.08,49.38,Consumer,0.0
2024-03-05,Dumbbells,Sports,East,1,264.03,158.42,105.61,Consumer,0.0
2024-03-05,Yoga Mat,Sports,Central,4,550.49,367.0,183.5,Enterprise,0.1
2024-03-05,Shoes,Clothing,South,1,47.52,28.51,19.01,Enterprise,0.0
2024-03-05,Dumbbells,Sports,East,3,840.63,504.38,336.25,Business,0.0
2024-03-05,T-Shirt,Clothing,North,2,97.7,58.62,39.08,Business,0.0
2024-03-05,Jeans,Clothing,East,5,452.39,387.76,64.63,Business,0.3
2024-03-05,Jeans,Clothing,Central,3,391.08,234.65,156.43,Consumer,0.0
2024-03-05,Shoes,Clothing,South,2,299.98,179.99,119.99,Enterprise,0.0
2024-03-05,Smartwatch,Electronics,North,3,2200.04,1466.69,733.35,Consumer,0.1
2024-03-05,Fiction,Books,South,2,34.01,29.15,4.86,Business,0.3
2024-03-05,Biography,Books,North,4,46.53,27.92,18.61,Business,0.0
2024-03-05,Cookbook,Books,Central,2,31.95,23.96,7.99,Consumer,0.2
2024-03-05,Running Shoes,Sports,East,1,44.62,29.75,14.87,Business,0.1
2024-03-05,Cookbook,Books,Central,6,160.07,96.04,64.03,Enterprise,0.0
2024-03-05,Laptop,Electronics,West,2,1338.4,1147.2,191.2,Business,0.3
2024-03-06,Coffee Table,Home & Garden,South,2,928.83,557.3,371.53,Business,0.0
2024-03-06,Fiction,Books,West,3,122.11,73.27,48.85,Business,0.0
2024-03-06,Yoga Mat,Sports,East,7,1925.43,1155.26,770.17,Enterprise,0.0
2024-03-06,T-Shirt,Clothing,North,1,112.32,67.39,44.93,Consumer,0.0
2024-03-06,Tablet,Electronics,East,2,794.22,476.53,317.69,Business,0.0
2024-03-06,Cushion,Home & Garden,South,5,682.67,585.15,97.52,Consumer,0.3
2024-03-06,Cookbook,Books,East,1,28.92,19.28,9.64,Consumer,0.1
2024-03-06,Tablet,Electronics,Central,6,5776.33,3465.8,2310.53,Enterprise,0.0
2024-03-06,Smartwatch,Electronics,West,3,3050.96,1830.57,1220.38,Enterprise,0.0
2024-03-06,Cookbook,Books,East,3,133.46,80.08,53.38,Consumer,0.0
2024-03-06,Coffee Table,Home & Garden,North,2,958.2,574.92,383.28,Consumer,0.0
2024-03-06,Dress,Clothing,East,6,1041.73,625.04,416.69,Consumer,0.0
2024-03-06,Cookbook,Books,East,5,189.71,113.83,75.88,Enterprise,0.0
2024-03-06,Smartphone,Electronics,West,5,3515.92,2109.55,1406.37,Consumer,0.0
2024-03-06,Jacket,Clothing,West,6,1075.49,716.99,358.5,Consumer,0.1
2024-03-06,Smartphone,Electronics,West,1,1083.47,650.08,433.39,Consumer,0.0
2024-03-06,Laptop,Electronics,South,1,1121.67,673.0,448.67,Enterprise,0.0
2024-03-06,Yoga Mat,Sports,West,2,275.56,165.33,110.22,Consumer,0.0
2024-03-06,Headphones,Electronics,East,4,1521.67,913.0,608.67,Business,0.0
2024-03-06,Laptop,Electronics,North,8,2944.83,2208.62,736.21,Enterprise,0.2
2024-03-06,Biography,Books,West,1,21.88,13.13,8.75,Business,0.0
2024-03-06,Smartphone,Electronics,East,1,363.35,242.23,121.12,Consumer,0.1
2024-03-06,Laptop,Electronics,Central,2,683.06,409.83,273.22,Enterprise,0.0
2024-03-06,Yoga Mat,Sports,West,2,318.05,238.54,79.51,Enterprise,0.2
2024-03-06,Plant Pot,Home & Garden,Central,1,97.32,58.39,38.93,Enterprise,0.0
2024-03-06,Cookbook,Books,Central,3,130.09,78.05,52.04,Enterprise,0.0
2024-03-06,Tablet,Electronics,Central,3,3571.27,2142.76,1428.51,Consumer,0.0
2024-03-06,Dumbbells,Sports,Central,3,739.14,443.49,295.66,Business,0.0
2024-03-06,Non-Fiction,Books,West,3,105.47,70.31,35.16,Consumer,0.1
2024-03-06,Tennis Racket,Sports,West,3,562.97,422.23,140.74,Consumer,0.2
2024-03-06,Headphones,Electronics,Central,1,1096.15,657.69,438.46,Business,0.0
2024-03-06,Coffee Table,Home & Garden,East,1,180.98,108.59,72.39,Business,0.0
2024-03-06,T-Shirt,Clothing,South,6,1002.89,601.73,401.15,Enterprise,0.0
2024-03-06,Dress,Clothing,North,3,364.78,243.18,121.59,Consumer,0.1
2024-03-06,Coffee Table,Home & Garden,East,1,195.12,117.07,78.05,Consumer,0.0
2024-03-06,Jacket,Clothing,South,2,334.76,200.85,133.9,Consumer,0.0
2024-03-06,T-Shirt,Clothing,South,4,355.27,213.16,142.11,Consumer,0.0
2024-03-07,Smartphone,Electronics,East,3,1588.0,952.8,635.2,Consumer,0.0
2024-03-07,Laptop,Electronics,South,1,1071.79,643.07,428.72,Enterprise,0.0
2024-03-07,Laptop,Electronics,West,2,1285.32,771.19,514.13,Business,0.0
2024-03-07,Headphones,Electronics,West,3,1159.74,695.84,463.9,Consumer,0.0
2024-03-07,Cookbook,Books,West,2,83.13,49.88,33.25,Business,0.0
2024-03-07,Jeans,Clothing,North,1,119.91,102.78,17.13,Consumer,0.3
2024-03-07,Laptop,Electronics,North,2,1207.95,905.97,301.99,Business,0.2
2024-03-07,Dumbbells,Sports,Central,1,75.97,56.98,18.99,Enterprise,0.2
2024-03-07,Dress,Clothing,South,3,105.14,63.09,42.06,Enterprise,0.0
2024-03-07,Lamp,Home & Garden,South,5,1085.14,651.09,434.06,Enterprise,0.0
2024-03-07,Dumbbells,Sports,Central,2,565.88,339.53,226.35,Consumer,0.0
2024-03-07,Non-Fiction,Books,West,1,13.08,7.85,5.23,Business,0.0
2024-03-07,Plant Pot,Home & Garden,West,1,490.85,294.51,196.34,Enterprise,0.0
2024-03-07,Smartphone,Electronics,West,2,1075.17,645.1,430.07,Enterprise,0.0
2024-03-07,Cookbook,Books,North,7,240.82,144.49,96.33,Enterprise,0.0
2024-03-07,Self-Help,Books,Central,4,141.88,85.13,56.75,Business,0.0
2024-03-07,Tennis Racket,Sports,North,3,413.52,248.11,165.41,Enterprise,0.0
2024-03-07,Cookbook,Books,West,2,25.84,15.5,10.33,Enterprise,0.0
2024-03-07,Non-Fiction,Books,South,2,95.38,57.23,38.15,Business,0.0
2024-03-07,Cushion,Home & Garden,West,1,488.19,292.92,195.28,Consumer,0.0
2024-03-07,Jeans,Clothing,West,0,0.0,0.0,0.0,Consumer,0.2
2024-03-07,Plant Pot,Home & Garden,West,1,178.87,107.32,71.55,Business,0.0
2024-03-07,T-Shirt,Clothing,Central,4,653.82,392.29,261.53,Enterprise,0.0
2024-03-07,Self-Help,Books,West,3,95.04,57.02,38.02,Enterprise,0.0
2024-03-07,Basketball,Sports,East,4,478.11,286.87,191.24,Consumer,0.0
2024-03-07,Running Shoes,Sports,North,2,429.89,257.94,171.96,Enterprise,0.0
2024-03-07,Self-Help,Books,East,3,51.41,30.84,20.56,Enterprise,0.0
2024-03-07,Cushion,Home & Garden,Central,4,1966.54,1179.92,786.62,Business,0.0
2024-03-07,Cookbook,Books,Central,2,64.18,38.51,25.67,Enterprise,0.0
2024-03-07,Jacket,Clothing,South,3,510.7,340.47,170.23,Consumer,0.1
2024-03-07,Coffee Table,Home & Garden,East,3,794.84,476.9,317.93,Business,0.0
2024-03-07,Sofa,Home & Garden,North,1,172.12,114.74,57.37,Consumer,0.1
2024-03-07,Yoga Mat,Sports,West,2,565.86,339.51,226.34,Consumer,0.0
2024-03-07,Yoga Mat,Sports,North,1,161.97,97.18,64.79,Consumer,0.0
2024-03-07,Tennis Racket,Sports,East,3,461.47,307.65,153.82,Consumer,0.1
2024-03-07,Dress,Clothing,East,5,204.99,122.99,82.0,Enterprise,0.0
2024-03-07,Non-Fiction,Books,South,1,32.29,27.68,4.61,Business,0.3
2024-03-07,Biography,Books,Central,2,28.06,24.05,4.01,Business,0.3
2024-03-07,Jeans,Clothing,South,4,242.69,161.79,80.9,Enterprise,0.1
2024-03-07,Dress,Clothing,Central,2,195.17,117.1,78.07,Enterprise,0.0
2024-03-07,Shoes,Clothing,North,1,98.1,58.86,39.24,Business,0.0
2024-03-07,Cookbook,Books,North,4,81.41,48.85,32.56,Business,0.0
2024-03-07,Dress,Clothing,Central,2,384.43,230.66,153.77,Consumer,0.0
2024-03-07,Dress,Clothing,North,2,238.37,143.02,95.35,Consumer,0.0
2024-03-07,Plant Pot,Home & Garden,South,2,363.41,218.05,145.36,Consumer,0.0
2024-03-07,Dress,Clothing,North,1,95.33,57.2,38.13,Business,0.0
2024-03-07,Smartwatch,Electronics,South,4,3932.63,2359.58,1573.05,Consumer,0.0
2024-03-07,Yoga Mat,Sports,South,3,149.18,99.46,49.73,Enterprise,0.1
2024-03-08,Jacket,Clothing,West,2,166.99,100.19,66.79,Enterprise,0.0
2024-03-08,Shoes,Clothing,West,2,46.79,28.07,18.71,Consumer,0.0
2024-03-08,Tablet,Electronics,West,4,2875.86,1725.52,1150.34,Consumer,0.0
2024-03-08,Laptop,Electronics,West,1,407.35,244.41,162.94,Enterprise,0.0
2024-03-08,Basketball,Sports,Central,4,462.05,277.23,184.82,Consumer,0.0
